1538598992915	Kleenex,White Tissues	page_view		Visitor-19572	Page-14	Gunnar,Vayper Onyx Advanced Gaming Eyewear
1538598992915	Nivea,Original Moisture Body Lotion	page_view		Visitor-5503	Page-12	HDX,Table Top Air Circulator
1538598992915	Maybelline,The Falsies - Washable Mascara	page_view		Visitor-53936	Page-14	Banquet,Brown 'N Serve Original Sausage Links
1538598992915	Trader Joe's,Tomato Sauce	page_view		Visitor-24405	Page-13	Simple,Cleansing Micellar Water
1538598992915	Kroger,Dry Roasted Unsalted Peanuts	page_view		Visitor-94831	Page-8	Avery,Heavy-Duty EZD Reference 3-Ring Binder
1538598992915	Lipton,Pure Green Tea	page_view		Visitor-48064	Page-8	Clover Stornetta,Vitamin D Milk
1538598992915	The Learning Company,Where in the U.S.A. is Carmen Sandiego	page_view		Visitor-89345	Page-4	McCormick,Pure Ground Black Pepper
1538598992915	Community,Season 2 DVDs	page_view		Visitor-54625	Page-3	Gatorade,Perform Fruit Punch
1538598992915	Glade,Clean Linen Air Freshener	page_view		Visitor-33271	Page-3	La Tourangelle,Grapeseed Oil
1538598992915	Gatorade,Fierce Grape	page_view		Visitor-70647	Page-9	Secret,pH Balanced - Unscented
1538598992915	Glade,Clean Linen Air Freshener	page_view		Visitor-78469	Page-5	Biore,Warming Anti-Blackhead Cleanser
1538598992915	Dove,Clean Comfort Deodorant	page_view		Visitor-85401	Page-5	Clean & Clear,Acne Cleanser
1538598992915	Cen-Tech,7 Function Digital Multimeter	page_view		Visitor-36660	Page-0	Purity Farms,Organic Ghee
1538598992915	Axe,Axe Anarchy for Her	page_view		Visitor-23681	Page-10	Stanley,9 Way Screwdriver
1538598992915	Barilla,Rotini	page_view		Visitor-82250	Page-6	Simple,Eye Makeup-up Remover Pads
1538598992915	l'Oreal,EverStrong Hydrate Conditioner	page_view		Visitor-34245	Page-4	Menscience,Advanced Deodorant
1538598992915	l'Oreal,EverStrong Hydrate Conditioner	page_view		Visitor-10849	Page-1	Heinz,Tomato Ketchup
1538598992915	Trader Joe's,Extra Virgin Olive Oil	page_view		Visitor-19877	Page-13	Arm & Hammer,Ultra Max Deodorant
1538598992915	Staples,Small Bind Clips	page_view		Visitor-43714	Page-11	Avery,White Easy Peel Return Address Labels
1538598992915	Dove,Moisturizing Body Wash	page_view		Visitor-24499	Page-4	Grandma's Seasonings,Chili Powder
1538598992915	Nature Made,D3 400 IU	page_view		Visitor-10578	Page-13	Scott,One Ply Bathroom Tissue
1538598992915	The Learning Company,Where in the U.S.A. is Carmen Sandiego	page_view		Visitor-9748	Page-5	Mars,Peanut Butter M&M Chocolate Candies
1538598992915	Gatorade,Fierce Grape	page_view		Visitor-6927	Page-4	Charmin,Ultra Soft
1538598992915	All,"Mighty Pacs, Free Clear"	page_view		Visitor-22404	Page-13	Sensodyne,Fresh Impact Toothpaste
1538598993395	Tapatio,Salsa Picante	page_view		Visitor-21997	Page-4	Sharpie,Ultra Fine Permanent Marker
1538598993395	Gillette,Sensor 3	page_view		Visitor-28222	Page-8	Tovolo,King Cube Tray
1538598993395	Neutrogena,Fresh Cleansing + Makeup Remover	page_view		Visitor-51578	Page-11	Elmer's,Disappearing Purple School Glue Sticks
1538598993395	Trader Joe's,Tomato Sauce	page_view		Visitor-53231	Page-10	J. Lohr,Seven Oaks Paso Robles Cabernet Sauvignon
1538598993395	Scotch,Super 33+ Vinyl Electric Tape	page_view		Visitor-58807	Page-11	All,"Mighty Pacs, Free Clear"
1538598993395	Axe,Axe Anarchy for Her	page_view		Visitor-79695	Page-2	Elmer's,Disappearing Purple School Glue Sticks
1538598993395	Gnarly Head,Cabernet Sauvignon	add_to_cart		Visitor-70465	Page-1	Tapatio,Hot Sauce
1538598993395	Farmland,Lower Sodium Bacon	page_view		Visitor-33203	Page-3	Ralphs,Nice 'n Elegant Spoons
1538598993395	Edge,Sensitive Skin Shaving Gel with Aloe	page_view		Visitor-38286	Page-14	Biore,Deep Pore Charcoal Cleanser
1538598993395	HDX,Table Top Air Circulator	page_view		Visitor-97257	Page-9	Ancient Harvest,Quinoa Rotelle
1538598993395	Avery,White Easy Peel Return Address Labels	page_view		Visitor-38827	Page-9	Scott,One Ply Bathroom Tissue
1538598993395	Gatorade,Frost Riptide Rush	page_view		Visitor-83643	Page-10	Clif Bar,Berry Pomegranate Chia Energy Bar
1538598993395	Pedifix,Arch Bandage	page_view		Visitor-42894	Page-14	Duette,Toilet Bowl Cleaner
1538598993395	Organix,Renewing Argan Oil of Morocco	page_view		Visitor-84604	Page-13	Sol Republic,JAX Headphones
1538598993395	Andersen's,Creamy Soup Split Pea	page_view		Visitor-13369	Page-13	CVS,2-Ply Tissues
1538598993395	Arm & Hammer,Ultra Max Deodorant	page_view		Visitor-69098	Page-1	Coop,Tiefkühlbeutel mit Druckverschluss
1538598993395	Omega,J8004 Nutrition Center Juicer	page_view		Visitor-79411	Page-6	So Delicious,Coconut Milk
1538598993395	Trident,"White Gum, Spearmint"	page_view		Visitor-23137	Page-9	Neutrogena,On-the-Spot Acne Treatment
1538598993395	Pereg,Organic Quinoa	page_view		Visitor-56442	Page-10	Green Giant,Cut Green Beans
1538598993395	up & up,Toothbrush Holder	page_view		Visitor-86727	Page-11	Biore,Deep Pore Charcoal Cleanser
1538598993875	Biore,Warming Anti-Blackhead Cleanser	page_view		Visitor-32505	Page-9	Clif Bar,Chocolate Almond Fudge Energy Bar
1538598993875	Siggi's,"Icelandic Style Skyr, Blueberry"	page_view		Visitor-213	Page-10	Garnier Fructis Style,Pure Clean Finishing Paste
1538598993875	Coca Cola,Soda	page_view		Visitor-82170	Page-10	Avery,White Reinforcement Labels
1538598993875	Cloud 9,Cutlery Combo	page_view		Visitor-72995	Page-5	Kraft,Cool Whip
1538598993875	Simply Organic,Italian Seasoning	page_view		Visitor-29922	Page-4	Barilla,Rotini
1538598993875	Gillette,Arctic Ice Clear Gel Deodorant	page_view		Visitor-71282	Page-12	Gillette,Arctic Ice Clear Gel Deodorant
1538598993875	Cloud 9,Cutlery Combo	purchase		Visitor-74295	Page-10	Biore,Warming Anti-Blackhead Cleanser
1538598993875	Biore,Deep Pore Charcoal Cleanser	page_view		Visitor-10181	Page-8	Dove,Moisturizing Body Wash
1538598993875	e.l.f.,Eyebrow Kit- Darl	page_view		Visitor-46005	Page-8	McCormick,Italian Seasoning
1538598993875	Jolen,Creme Bleach - Lightens Excess Dark Hair	page_view		Visitor-33832	Page-14	California Pizza Kitchen,Sicilian Recipe Pizza
1538598993875	Avery,Heavy-Duty EZD Reference 3-Ring Binder	page_view		Visitor-45330	Page-4	Axe,Axe Anarchy for Her
1538598993875	Orbit,Spearmint Sugarfree Gum	purchase		Visitor-5976	Page-4	Simple Truth Organic,Baby Arugula
1538598993875	Purity Farms,Organic Ghee	page_view		Visitor-62016	Page-5	Annie's,Rice Pasta and Extra Cheesy Cheddar Sauce
1538598993875	Penn,Extra Duty Felt Tennis Ball	page_view		Visitor-9625	Page-3	Kroger,Granulated Sugar
1538598993875	L'oreal Paris,Voluminous Original 305 Black Mascara	page_view		Visitor-73087	Page-6	CeraVe,Facial Moisturizing Lotion
1538598993875	Old Spice,Refresh Body Spray -Fiji	page_view		Visitor-40491	Page-8	e.l.f.,Eyebrow Kit- Darl
1538598993875	Google,Chromecast	page_view		Visitor-10745	Page-3	Kleenex,White Tissues
1538598993875	Blue Diamond,Almonds   Whole Natural	page_view		Visitor-33618	Page-12	Palmolive,Original Dish Liquid
1538598993875	Reynolds,Wrap	page_view		Visitor-45593	Page-3	Glad,Odor Shield Tall Kitchen Drawstring Bags
1538598993875	Dust Destroyer,Compressed-Gas Duster	page_view		Visitor-49734	Page-11	Tide,Febreze Fresh Laundry Detergent
1538598993875	Trident,Spearmint Gum	page_view		Visitor-73926	Page-7	Pereg,Organic Quinoa
1538598993875	Sol Republic,JAX Headphones	page_view		Visitor-28645	Page-11	Tapatio,Salsa Picante
1538598993875	Fernet-Branca,Liqueur	page_view		Visitor-99092	Page-10	Crisco,Pure Vegetable Oil
1538598993875	Axe,Axe Anarchy for Her	page_view		Visitor-27694	Page-0	Alessi,Garlic Breadsticks
1538598993875	CVS Pharmacy,91% Isopropyl Alcohol	page_view		Visitor-1559	Page-6	Nestle,Leche Condensada
1538598993875	Gatorade,Frost Riptide Rush	page_view		Visitor-14052	Page-14	Banana Boat,Sport Performance- UVA/UVB protection SPF 30
1538598993875	Duette,Toilet Bowl Cleaner	page_view		Visitor-33071	Page-0	Elmer's,Disappearing Purple School Glue Sticks
1538598993875	Duracell,9V Procell Batteries	page_view		Visitor-7022	Page-5	Trident,Spearmint Gum
1538598994355	McCormick,Whole Black Peppercorns	page_view		Visitor-22733	Page-9	Menscience,Advanced Deodorant
1538598994355	David's Tea,Chocolate Chili Chai Black Tea	page_view		Visitor-52090	Page-2	Colgate,Toothbrush Value Pack
1538598994355	Santa Sweets,Grape Tomatoes	page_view		Visitor-6790	Page-13	Nivea,Sensitive Men's Shaving Gel
1538598994355	Glade,Clean Linen Air Freshener	page_view		Visitor-48935	Page-5	Purell,Advanced Hand Sanitizer -travel size
1538598994355	Duracell,76A Duralock Battery	page_view		Visitor-2649	Page-4	Spectrum Naturals,Peanut Oil
1538598994355	Kroger,Dry Roasted Unsalted Peanuts	page_view		Visitor-16419	Page-1	Safeway,Blue Mint Antiseptic Mouth Rinse
1538598994355	The Body Shop,Coconut Body Butter	page_view		Visitor-82402	Page-7	Avery,White Reinforcement Labels
1538598994355	Annie's,Shells & Real Aged Cheddar Macaroni & Cheese	page_view		Visitor-41521	Page-0	Andersen's,Creamy Soup Split Pea
1538598994355	Avery,White Reinforcement Labels	page_view		Visitor-5411	Page-12	Tovolo,King Cube Tray
1538598994355	O-Live And Company,Extra Virgin Olive Oil	page_view		Visitor-68874	Page-6	HDX,Table Top Air Circulator
1538598994355	Axe,Axe Anarchy for Her	page_view		Visitor-6126	Page-12	Kind,Dark Chocolate Nuts & Sea Salt Protein Bar
1538598994355	Dave's Gourmet,Red Heirloom Organic Pasta Sauce	purchase		Visitor-53871	Page-11	Simply Organic,Italian Seasoning
1538598994355	Alessi,Garlic Breadsticks	page_view		Visitor-53573	Page-3	Parallax Inc.,Extension Cables & 3-Pin Headers
1538598994355	Staples,Small Bind Clips	page_view		Visitor-44737	Page-12	Trident,"16ct White Gum, Peppermint"
1538598994355	Cloud 9,Cutlery Combo	page_view		Visitor-8294	Page-5	Elmer's,Disappearing Purple School Glue Sticks
1538598994355	Caliber,Security Envelopes	page_view		Visitor-29041	Page-13	Energizer,392 Watch Battery
1538598994355	Purell,Advanced Hand Sanitizer -travel size	page_view		Visitor-99699	Page-6	Pantene,Repair & Protect 2in1 Shampoo & Conditioner
1538598994355	Q-tips,Cotton Swabs	page_view		Visitor-99227	Page-13	Avery,White Reinforcement Labels
1538598994355	Trader Joe's,Tomato Sauce	page_view		Visitor-80173	Page-3	Kind,Dark Chocolate Nuts & Sea Salt Protein Bar
1538598994355	American Crew,Fiber	page_view		Visitor-71012	Page-4	Clover Stornetta,Vitamin D Milk
1538598996755	Neutrogena,On-the-Spot Acne Treatment	page_view		Visitor-17711	Page-10	Clover Stornetta,Vitamin D Milk
1538598996755	CVS,2-Ply Tissues	page_view		Visitor-2352	Page-0	Duracell,76A Duralock Battery
1538598996755	J. Lohr,Seven Oaks Paso Robles Cabernet Sauvignon	page_view		Visitor-52780	Page-10	Tropicana,Orange Juice with Calcium & Vitamin D
1538598996755	Dixie,Paper Plates	page_view		Visitor-93498	Page-12	Scotch,Super 33+ Vinyl Electric Tape
1538598996755	Meijer,Vitamin C 500 mg	page_view		Visitor-6854	Page-13	Clean & Clear,Essentials Foaming Facial Cleanser Sensitive Skin
1538598996755	Ralphs,Plastic Wrap	page_view		Visitor-85426	Page-3	L'Oreal,Out of Bed Texturizer
1538598996755	Gatorade,Fierce Grape	page_view		Visitor-34212	Page-0	Palmolive,Original Dish Liquid
1538598996755	Lancome,Creme Radiance	page_view		Visitor-13450	Page-13	Cloud 9,48 Sheet 2-Ply Paper Towels
1538598996755	Safeway Kitchens,Clover Honey	page_view		Visitor-87042	Page-7	Crisco,Pure Vegetable Oil
1538598996755	Kraft,Cool Whip	page_view		Visitor-34940	Page-7	Hot Shot,Flying Insect Killer
1538598996755	Nintendo,Super Mario Galaxy	page_view		Visitor-11907	Page-12	S&W Premium,Black Beans (tin)
1538598996755	Coca Cola,Soda	page_view		Visitor-48929	Page-12	David's Tea,Bubbie's Baklava Oolong Tea
1538598996755	Caliber,Security Envelopes	page_view		Visitor-57755	Page-9	Gillette,Arctic Ice Clear Gel Deodorant
1538598996755	Ancient Harvest,Quinoa Rotelle	page_view		Visitor-76374	Page-6	L'oreal Paris,Voluminous Original 305 Black Mascara
1538598998195	Neutrogena,Oil-Free Acne Stress Control Power-Cream Wash	page_view		Visitor-10458	Page-8	Harney & Sons,Spiced Black Holiday Tea
1538598998195	American Crew,Fiber	page_view		Visitor-20119	Page-14	Glad,Odor Shield Tall Kitchen Drawstring Bags
1538598998195	Thymes,Kimono Rose Hand Creme	page_view		Visitor-17468	Page-5	Clorox,Disinfecting Wipes
1538598998195	Tropicana,Orange Juice with Calcium & Vitamin D	page_view		Visitor-54492	Page-11	All,"Mighty Pacs, Free Clear"
1538598998195	l'Oreal,EverStrong Hydrate Shampoo	page_view		Visitor-56291	Page-2	Andersen's,Creamy Soup Split Pea
1538598998195	Ralphs,Nice 'n Elegant Spoons	page_view		Visitor-65867	Page-6	Purell,Advanced Hand Sanitizer -travel size
1538598998195	Thymes,Kimono Rose Hand Creme	add_to_cart		Visitor-50106	Page-8	Crest,Pro-Health Fluoride Rinse
1538598998675	Pond's,Cold Cream Cleanser	page_view		Visitor-44754	Page-2	Annie's,Shells & Real Aged Cheddar Macaroni & Cheese
1538598998675	Cloud 9,48 Sheet 2-Ply Paper Towels	page_view		Visitor-92300	Page-8	Kettle,Classic Barbeque Krinkle Cut Potato Chips
1538598998675	Mrs. Meyer's Clean Day,"Liquid Hand Soap Refill, Lavender Scent"	page_view		Visitor-712	Page-10	Gunnar,Vayper Onyx Advanced Gaming Eyewear
1538598998675	Dove,Moisturizing Body Wash	page_view		Visitor-59407	Page-9	Clean & Clear,Essentials Foaming Facial Cleanser Sensitive Skin
1538598998675	Arduino,Yun	page_view		Visitor-65108	Page-1	Clorox,Disinfecting Wipes
1538598998675	Glade,Clean Linen Air Freshener	page_view		Visitor-42434	Page-8	Viano Vineyards,Cabernet Sauvignon
1538598998675	Sharpie,Ultra Fine Permanent Marker	page_view		Visitor-98664	Page-7	Annie's,Shells & Real Aged Cheddar Macaroni & Cheese
1538598998675	Kroger,Granulated Sugar	page_view		Visitor-17619	Page-4	Biotene,Dry Mouth  Oral Rinse
1538598998675	Crisco,Pure Vegetable Oil	page_view		Visitor-38056	Page-2	Lipton,Pure Green Tea
1538598998675	McCormick,Italian Seasoning	purchase		Visitor-77914	Page-4	Reynolds,Wrap
1538598998675	Sanyo,Eneloop 4 AA Batteries and Charger	page_view		Visitor-44530	Page-0	La Tourangelle,Grapeseed Oil
1538598998675	Glade,Clean Linen Air Freshener	page_view		Visitor-99643	Page-10	aussie,Instant Freeze Gel
1538598998675	Sanyo,Eneloop 4 AA Batteries and Charger	page_view		Visitor-79539	Page-8	Fernet-Branca,Liqueur
1538598998675	Trader Joe's,Extra Virgin Olive Oil	page_view		Visitor-38617	Page-8	Redbreast,Single Pot Still Irish Whiskey 15 Years
1538598998675	Nestle,Leche Condensada	page_view		Visitor-52931	Page-4	Energizer,392 Watch Battery
1538598998675	Lipton,Pure Green Tea	page_view		Visitor-89450	Page-3	Expo,Dry Erase Markers
1538598998675	All,"Mighty Pacs, Free Clear"	page_view		Visitor-55492	Page-11	Opti-Free,Pure Moist Contact Solution
1538598998675	Aveeno,Clear Complexion Foaming Cleanser	page_view		Visitor-75171	Page-14	Band-Aid,Flexible Fabric Adhesive Bandages
1538598998675	Simple Truth Organic,Baby Arugula	page_view		Visitor-2471	Page-2	Trader Joe's,Sesame Melba Round Crackers
1538598998675	Natural Grooming by Herban Cowboy,Dusk Deodorant	page_view		Visitor-51765	Page-0	Secret,pH Balanced - Unscented
1538598998675	Wexford,College Ruled Composition Book	page_view		Visitor-41936	Page-4	David's Tea,Bubbie's Baklava Oolong Tea
1538598998675	Tapatio,Hot Sauce	page_view		Visitor-40866	Page-12	Q-tips,Cotton Swabs
1538598998675	Alessi,Garlic Breadsticks	page_view		Visitor-44097	Page-2	Kleenex,2-Ply White Tissues (208 × 213 mm/ 8.2 × 8.4 in)
1538598998675	Botanics,Hydrating Day Cream All Bright SPF 15	page_view		Visitor-48276	Page-8	All,"Mighty Pacs, Free Clear"
1538598998675	Clean & Clear,Essentials Foaming Facial Cleanser Sensitive Skin	page_view		Visitor-11452	Page-0	Biotene,Dry Mouth  Oral Rinse
1538598998675	Westvleteren,Westvleteren XII	page_view		Visitor-62893	Page-0	Pond's,Dry Skin Cream
1538598998675	Clif Bar,Chocolate Almond Fudge Energy Bar	page_view		Visitor-92654	Page-4	La Tourangelle,Grapeseed Oil
1538598998675	J. Lohr,Seven Oaks Paso Robles Cabernet Sauvignon	page_view		Visitor-75906	Page-8	Siggi's,"Icelandic Style Skyr, Blueberry"
1538598998675	Simple,Eye Makeup-up Remover Pads	page_view		Visitor-55088	Page-8	Aveeno,Men's After Shave Lotion
1538598998675	Tropicana,Orange Juice with Calcium & Vitamin D	page_view		Visitor-34361	Page-10	The Learning Company,Where in the U.S.A. is Carmen Sandiego
1538598998675	Grandma's Seasonings,Chili Powder	page_view		Visitor-23779	Page-7	Omega,J8004 Nutrition Center Juicer
1538598998675	Pentel,Super Hi-Polymer Lead 0.7	page_view		Visitor-20726	Page-1	Kind,Thai Sweet Chili Almond Protein Bar
1538598998675	Crisco,Pure Vegetable Oil	page_view		Visitor-3470	Page-5	Sharpie,Ultra Fine Permanent Marker
1538598998675	Nature Made,D3 400 IU	page_view		Visitor-13980	Page-11	Coca Cola,Soda
1538598998675	David's Tea,Chocolate Rocket Mate Tea	purchase		Visitor-58030	Page-12	Kleenex,White Tissues
1538598998675	De Cecco,Penne Rigate	page_view		Visitor-33435	Page-4	aussie,Instant Freeze Gel
1538598998675	McCormick,Whole Black Peppercorns	page_view		Visitor-6878	Page-0	Disney,Tangled (DVD)
1538598998675	So Delicious,Coconut Milk	page_view		Visitor-30076	Page-5	O-Live And Company,Extra Virgin Olive Oil
1538598998675	Simple,Cleansing Micellar Water	page_view		Visitor-17503	Page-8	Dave's Gourmet,Red Heirloom Organic Pasta Sauce
1538598998675	Ancient Harvest,Quinoa Rotelle	page_view		Visitor-80042	Page-4	Biore,Deep Pore Charcoal Cleanser
1538598998675	Coop,Tiefkühlbeutel mit Druckverschluss	page_view		Visitor-69061	Page-12	Tapatio,Hot Sauce
1538598998675	Trident,"White Gum, Spearmint"	page_view		Visitor-39671	Page-12	Nintendo,Super Mario Galaxy
1538598998675	Dixie,Paper Plates	page_view		Visitor-46500	Page-6	CeraVe,Facial Moisturizing Lotion
1538598998675	RadioShack,PIR Sensor	page_view		Visitor-93032	Page-9	Blizzard,Starcraft II: Wings of Liberty
1538598998675	Avery,White Easy Peel Return Address Labels	page_view		Visitor-39217	Page-6	Purity Farms,Organic Ghee
1538598998675	Wexford,College Ruled Composition Book	page_view		Visitor-45228	Page-14	Kroger,2% Milk
1538598998675	Maybelline,The Falsies - Washable Mascara	page_view		Visitor-38250	Page-4	The Body Shop,Coconut Body Butter
1538598999155	Band-Aid,Flexible Fabric Bandages	page_view		Visitor-44475	Page-4	Cloud 9,48 Sheet 2-Ply Paper Towels
1538598999155	Gnarly Head,Cabernet Sauvignon	add_to_cart		Visitor-211	Page-0	Community,Season 2 DVDs
1538598999155	Nivea,Original Moisture Body Lotion	page_view		Visitor-1032	Page-1	Chobani,Greek Yogurt - Plain
1538598999155	Avery,White Reinforcement Labels	page_view		Visitor-82727	Page-6	Safeway Kitchens,Clover Honey
1538598999155	J. Lohr,Seven Oaks Paso Robles Cabernet Sauvignon	page_view		Visitor-81447	Page-13	Scotch,Super 33+ Vinyl Electric Tape
